,home_won
32152,1
407794,1
391670,0
26554,0
254151,0
404561,1
120596,0
379795,0
111034,1
132710,0
42477,0
17174,0
251102,0
139224,1
413561,0
334242,0
344215,1
401456,1
147136,0
66633,0
2699,1
191268,0
399135,0
112743,1
186935,0
180069,1
356619,1
93031,1
76893,0
386845,0
112856,1
192245,1
277904,0
96874,1
21189,0
36250,0
48376,0
127514,0
105079,1
131457,1
198428,1
405669,0
405692,0
301276,0
389836,1
355801,1
61920,1
82266,1
415864,0
304871,1
339459,0
11054,1
59103,0
120800,1
292770,1
311279,1
345256,1
15122,0
334447,1
57586,1
398502,1
382900,0
390938,0
215361,1
329434,1
140190,0
21925,1
234744,0
386398,1
148519,1
241058,1
259567,0
92858,1
214902,0
57044,0
176895,1
159097,1
5774,1
11478,1
376237,1
374759,0
105390,0
295817,0
411799,0
338782,0
117067,0
2448,1
332282,0
370240,0
186869,0
9508,0
238700,1
277169,0
63727,0
148500,1
89821,1
245348,1
315999,0
244491,1
139425,1
283279,0
381892,0
79375,0
144530,1
88027,1
226356,1
86220,0
72667,1
349059,1
406634,1
148430,1
135675,0
127401,1
44545,0
19866,0
195591,1
286706,0
377428,1
105311,0
120853,1
90147,1
189596,1
81302,1
17855,1
257798,1
324301,1
391227,1
212536,1
51514,1
389038,1
16708,0
261930,0
262229,0
235451,0
156384,1
192459,1
39686,1
384655,0
326053,1
234076,1
101607,0
49773,1
270266,1
408383,1
59301,0
282170,1
228752,0
373396,0
192558,1
145195,1
414890,1
172516,1
47165,1
397495,1
159758,0
177998,0
207397,1
43728,1
75466,1
148660,0
342036,1
156770,1
375760,1
312868,1
59854,0
233945,1
238316,0
349475,0
272407,1
349019,1
232222,1
52333,1
210396,0
137378,0
236007,1
263670,1
195842,1
321342,1
410456,0
33858,0
410206,0
378048,0
67101,0
16506,1
265661,0
219062,1
136032,0
50751,1
12165,0
69043,1
255968,1
182566,1
326608,1
302943,1
142321,1
123622,0
207204,0
146788,1
260826,1
97596,1
59095,0
290788,0
109823,1
309207,0
173802,1
116631,1
283570,0
13882,1
142055,1
59056,0
124998,0
261301,1
36398,1
183858,1
100709,1
70896,0
313605,0
243259,0
322175,0
331739,0
328371,0
49325,1
292257,0
183073,1
45002,1
262396,0
83698,1
114035,1
35008,0
400521,0
411016,1
253036,0
234176,0
239232,0
236878,1
89469,1
154759,1
292919,0
94600,0
392247,0
162423,0
150710,1
336840,0
240126,0
307833,0
392421,0
122600,1
272963,1
370767,1
138434,0
299674,0
394468,0
363889,0
5850,1
189985,1
216780,1
114792,0
379062,0
229066,1
372976,1
224938,0
201440,1
175048,0
1920,1
199823,0
285791,0
214642,0
57330,1
164932,0
399467,0
287536,0
26709,0
300259,1
123179,0
294845,1
97366,0
53623,0
219424,1
106873,1
40109,1
131980,0
388368,1
391730,0
243659,0
403735,0
348476,1
11056,1
109797,1
108707,1
309025,0
30809,0
84566,1
334922,1
382319,1
194206,1
285076,0
30512,0
406631,1
182302,1
316337,0
173584,0
74946,1
180326,1
17898,1
272085,1
216414,0
101358,1
250123,1
353265,1
289595,0
245757,1
166791,1
404601,1
333951,1
395983,1
144226,1
90871,1
219940,0
60348,1
215685,1
256430,0
383012,0
266683,1
341633,1
312618,1
275048,1
267381,0
89161,0
144171,1
332661,1
283144,1
374382,1
186008,0
74611,0
106937,1
269260,0
419994,1
222514,1
189099,0
16138,1
201963,1
28027,1
156486,1
52095,1
149323,0
327506,0
177161,1
209152,1
312064,1
331771,0
380680,0
3773,1
416175,0
95294,0
192984,0
94997,0
332272,0
306912,0
365734,1
293701,1
244403,0
412501,1
340786,0
251690,1
286222,1
157289,1
366997,0
349721,0
381307,1
128302,0
88694,1
59572,1
354447,0
334997,1
318364,1
64851,1
77290,1
199257,0
107038,1
381684,0
11304,1
100835,0
321875,1
123390,1
404992,0
24566,0
151054,1
329732,0
401317,1
240020,0
153215,0
329602,1
304828,1
189406,1
62197,0
124627,0
171397,1
308869,0
402732,1
154695,1
350153,1
143812,0
375550,1
384563,0
382595,0
43819,1
379663,1
138417,0
378496,1
44915,0
378028,0
194273,1
251360,1
203567,0
3726,1
195108,0
273309,1
333384,1
136173,1
91747,1
42905,1
30243,0
203757,0
317800,1
34279,1
60837,0
324037,0
238551,1
247749,0
5486,1
317896,1
218783,0
143098,1
80107,1
174211,0
278237,0
23124,1
144898,1
111776,1
298703,0
174413,1
25593,1
385039,1
262810,1
412093,1
349552,0
356307,1
245798,1
104532,0
107550,0
134798,1
261868,0
233263,0
77601,1
273863,1
174522,0
230549,0
310749,1
169489,0
256976,1
48048,0
254998,0
157112,1
316121,0
237168,1
417508,1
29040,1
153346,1
285098,0
348845,0
246549,1
402155,1
100711,1
98236,1
262840,0
412668,1
98696,1
314646,0
158462,1
195283,1
70139,1
33847,0
374191,0
147778,0
175985,1
327664,0
279292,1
258680,0
184064,1
388278,1
151823,1
338912,1
237545,1
134047,1
140245,0
163179,1
125325,1
245317,1
194471,1
293408,1
205935,1
238980,1
26872,1
269743,1
395250,0
83332,0
253163,1
394962,0
191629,0
257596,0
329233,1
33626,1
329576,1
380000,0
57879,0
367883,0
67294,1
359892,1
28149,1
297419,1
192529,1
316775,1
148861,0
190031,1
195191,1
167932,0
79880,0
264337,0
331643,0
278860,0
143492,1
147836,0
233719,0
301280,0
234241,0
314565,0
278473,1
44514,0
155597,1
73893,1
54295,1
210312,1
173899,1
239163,1
292554,1
29214,1
319476,0
104451,0
87072,1
44801,0
298373,0
143632,0
27275,1
124911,0
146410,1
170057,1
25690,1
142065,1
26963,1
342231,1
118211,1
327849,1
13510,0
358960,1
246884,0
42613,0
264128,1
282294,1
206268,1
399628,1
320775,0
61995,1
72924,1
156565,1
124337,1
193382,1
52854,0
148902,0
184221,1
337982,1
358257,0
45626,1
129779,0
15452,1
47358,1
6313,0
241840,1
96133,0
25731,1
222091,1
42077,0
282221,1
81398,1
373842,1
97235,1
343274,1
407665,1
383701,0
59242,0
125647,1
401778,0
415429,1
360136,1
227325,0
361345,0
143787,0
61980,1
243531,0
109623,1
261628,1
316249,0
276588,1
403148,1
259001,0
217833,1
418954,0
4342,1
371133,1
159257,0
187490,0
36758,0
298796,1
166353,1
215996,0
290687,1
115564,1
201600,1
279700,1
321083,0
107809,0
153031,1
189822,1
51902,0
248824,1
65705,0
238772,1
201140,1
128317,0
286015,0
315048,1
419709,0
88438,1
246556,1
44199,1
210629,0
389031,1
136412,0
271843,0
312939,1
177896,0
99052,1
380373,0
139660,1
70421,1
65343,0
411148,0
229104,1
392557,0
309545,1
53440,0
373634,1
416576,1
346010,1
233533,0
345619,0
298899,0
205141,1
166557,1
29672,1
300366,1
76277,1
291960,1
312979,1
139184,1
179506,1
15484,1
213507,1
185228,1
225605,1
180849,1
255352,1
65058,0
323934,0
253890,1
250097,1
310150,1
203698,0
16801,0
61221,1
149341,0
200250,1
365157,0
216840,0
261169,1
282759,1
282222,1
108399,0
279311,1
295934,0
111424,0
43163,1
272227,1
415570,1
149638,1
95770,0
411693,0
139272,1
37009,1
316926,1
128495,0
59934,0
407514,0
259172,0
393300,1
202223,1
384715,0
311102,0
194011,1
48673,0
124808,0
172013,0
350612,1
327811,1
309212,0
382848,1
399859,1
248094,1
227716,0
271690,1
58894,0
290622,1
205632,1
192336,1
416926,0
312659,1
278548,1
369906,0
184963,0
284598,0
152350,1
106861,1
336594,1
300466,1
350289,1
366420,1
316911,1
412244,1
345461,0
19891,0
119857,0
265144,1
261663,1
284985,0
284964,0
383668,0
23307,0
140265,0
55596,1
77339,1
420807,0
188757,0
97693,1
38124,1
111072,1
239931,0
328313,0
178253,0
36386,1
111791,1
34407,1
299247,1
86194,1
167627,1
6125,0
405153,0
182759,1
29691,1
69133,0
59554,1
333523,1
91374,1
34797,1
120567,0
372585,1
322674,0
237260,1
123590,0
384793,0
374571,0
368857,1
268503,1
303750,1
219559,1
185593,0
288246,0
193760,0
248333,1
58451,1
373901,1
346347,0
327130,1
179353,0
301630,1
185494,0
383475,1
46822,0
418691,0
298610,0
216678,1
379456,1
413489,0
63661,0
142058,1
77149,1
392669,1
78319,1
222490,1
140524,0
90276,0
380692,0
8707,1
399113,0
276543,1
383937,0
401288,1
4245,1
230043,1
14914,0
24914,1
193983,1
397883,0
165232,0
99254,1
273011,1
420434,0
156795,1
248444,1
146033,1
339772,1
110293,1
243132,0
23584,0
417734,1
90218,1
197723,0
253739,1
263999,1
392807,0
60368,1
46518,1
143790,0
414153,0
55330,0
39563,1
92290,1
317222,0
211075,1
166193,1
54027,1
412251,1
200317,1
235277,1
37616,1
36042,1
364523,0
226076,1
229330,0
294219,1
355577,1
141093,0
34074,1
317439,0
226626,1
54072,1
290580,1
401988,0
83383,0
285594,0
284788,0
371811,1
250255,0
282251,1
188459,0
142012,1
72065,0
246776,0
386295,1
391496,0
315034,1
397174,1
81581,1
250826,0
402163,1
43019,0
229377,1
121656,0
394564,1
274043,1
13790,0
151715,1
268277,1
236245,1
227901,1
379586,1
269812,1
12619,0
318960,0
174045,0
28163,1
143317,0
415540,1
294513,1
26530,0
349562,0
114568,0
32210,1
223038,1
312850,1
384038,0
96703,0
144904,1
265357,0
221839,0
238472,1
97736,1
72722,1
142955,0
81283,1
187125,1
296758,1
325781,0
407083,0
296392,0
316280,0
233692,0
410278,0
292460,0
269802,1
407870,0
148064,1
156372,1
175397,0
407587,0
196402,0
99376,1
157918,0
136410,0
284495,1
407127,0
312926,1
95931,0
297235,1
20697,1
38007,1
24538,0
186332,0
398371,0
144354,0
338887,0
110345,1
138939,1
310106,1
202270,1
305153,1
390431,0
64292,0
382835,1
173109,0
214356,0
395898,1
332134,0
397318,0
158235,1
297251,1
254649,1
400482,0
242186,1
151082,1
384342,0
127844,0
197887,1
381802,0
394686,1
49709,1
337577,1
306417,1
127808,0
545,0
111983,1
295023,1
101125,0
158743,1
88218,1
163690,0
107905,0
300942,0
218904,1
407093,0
184480,1
20453,1
388095,0
126302,1
415142,0
37318,1
185545,0
359827,1
176084,1
254709,1
85260,1
16803,0
257880,1
417387,1
318803,0
87085,1
131103,1
116979,0
359283,0
108921,0
373750,1
83140,0
399046,0
157054,1
90511,0
18981,1
181725,0
167725,1
60590,0
139754,1
183043,1
194182,1
358579,1
303550,1
323291,0
831,1
413894,1
406574,0
295071,0
132114,1
189129,1
405917,1
384165,1
314165,1
221929,0
351252,1
371224,1
142560,0
177668,0
405580,0
203993,1
137603,1
179304,1
312808,1
81607,1
344767,1
27273,1
388475,0
7743,1
150634,0
62386,0
209827,1
197688,0
159462,1
98890,0
111341,0
136508,0
414647,1
52630,0
153587,1
215152,0
13583,1
292275,0
28854,1
10074,1
87846,0
318524,0
181646,1
140383,0
299374,0
239210,0
357934,1
104995,0
310879,0
112390,0
244359,0
242632,1
394486,0
12943,0
253966,0
322873,1
102608,0
227888,1
291800,0
364839,0
41377,0
413954,0
51596,1
299366,0
346748,1
119007,0
354151,1
352063,0
178203,0
270094,0
130625,0
13752,0
32621,0
25006,1
22773,0
335055,1
164681,0
318100,0
101467,1
354515,0
52495,1
190484,0
222017,1
255909,1
208595,0
61597,1
337591,1
22116,1
374341,1
374766,0
355111,1
41148,0
71675,0
331969,1
95872,0
85705,0
318598,0
18308,1
252253,0
417512,1
93462,0
1156,0
24719,0
368636,0
298956,0
136918,1
332527,1
353118,0
244520,1
352287,0
152188,1
296984,1
203563,0
99639,1
9518,0
323982,0
117037,0
240522,1
335802,1
399606,1
213754,1
253415,0
401635,1
409027,0
239280,0
219354,0
144243,1
283927,1
113996,1
21897,1
137776,0
260470,1
172712,1
266858,1
235875,0
407987,1
70131,1
163452,0
200462,1
116304,1
247041,1
209414,1
368343,0
360108,1
66342,0
185148,0
202024,1
187670,0
38846,0
350247,1
326058,1
87950,0
164119,1
398957,1
145707,0
169807,1
160863,1
118609,1
151433,1
10941,0
156137,1
197284,1
298636,0
166348,1
70572,0
67226,1
119413,0
183342,1
86838,0
325067,1
249551,1
17335,1
82762,1
371600,1
263492,0
144136,1
131364,1
97631,1
203790,0
407079,0
170669,1
182548,1
194598,1
146880,1
116867,1
278950,0
106109,1
7390,1
28965,1
337405,0
378982,0
391288,1
181708,0
101019,1
97146,1
359354,0
108383,0
339418,0
159858,1
22329,1
201340,0
144444,0
132573,0
271380,1
156360,1
342885,1
259476,1
198147,1
364559,0
145750,0
260953,1
105036,1
93294,1
153843,0
145431,1
259265,0
234607,1
45577,1
137758,0
57277,1
344119,1
150977,1
331238,0
332315,0
374599,0
382338,0
351130,0
361458,1
259471,1
136686,0
259079,0
294262,1
336871,0
141868,1
313889,1
289552,0
404039,0
89625,0
301733,0
179354,0
202238,1
343322,0
411063,1
196685,1
172619,1
12116,0
14227,0
272707,0
400557,0
116107,1
408409,0
13598,1
312086,1
212916,1
129474,1
139555,0
111223,0
257641,0
359159,1
268700,1
5735,1
176748,1
49304,1
220188,1
297101,1
398759,0
305864,1
264113,1
411583,1
51580,1
212489,1
287628,0
28411,1
265073,1
308293,0
264006,1
382735,0
328590,0
111743,1
36267,0
236471,1
99948,1
181769,0
248618,1
267591,0
180852,1
34648,1
350300,1
143550,1
113574,0
194385,1
213135,1
129823,1
359749,1
114422,1
336361,0
98664,1
88587,1
75647,1
198888,0
249577,1
249363,1
175203,1
209397,1
55886,0
127499,0
303999,0
294110,0
85469,0
123485,1
182633,1
101144,0
240864,0
170037,1
256373,0
185820,0
22474,1
71627,0
96969,1
18541,0
148112,0
276450,1
49669,1
227795,0
157753,1
414762,1
54567,1
339989,1
411307,1
289442,1
292426,0
138714,0
249243,1
81492,1
147252,0
148936,0
302595,1
100373,0
262808,1
114783,0
141517,1
274916,0
76425,1
401185,1
308074,0
379708,0
56498,1
167735,1
404441,1
400206,1
85642,0
399210,0
156283,1
406749,1
81832,0
16262,0
208399,0
2647,1
305138,1
283936,1
271146,0
186909,0
110783,0
102088,1
42328,0
75491,1
353139,0
409221,1
123911,1
162823,1
150144,0
277493,0
403615,1
178941,1
151653,0
117694,1
19693,0
180126,1
354392,1
110971,0
190705,1
167225,1
108246,1
304449,0
257701,0
28992,1
316660,1
22708,0
381262,1
206415,1
299469,0
170851,1
91537,1
152550,1
265730,1
296395,1
198878,0
227675,0
189922,1
25115,1
301337,0
207131,0
194699,0
26856,1
320403,1
346129,1
103648,0
268037,1
120039,1
91143,1
309331,0
59665,1
401673,1
137271,0
132025,0
60080,1
86413,1
209729,1
297587,1
135251,1
312983,1
46582,1
249710,1
200874,1
213209,0
274572,0
352224,0
125927,1
137351,0
201031,1
289880,0
4075,0
1941,1
356698,1
272042,1
228786,0
353144,0
350739,1
196168,1
321425,1
286743,0
91485,1
119012,0
416158,0
378206,1
355084,1
234586,1
308135,0
37023,1
171445,1
394983,0
314578,0
268478,1
187136,1
151963,1
16117,1
299580,1
358607,1
326274,0
381399,1
275686,1
180573,1
396151,0
380951,0
335480,0
242156,1
130649,0
32703,0
404206,1
288108,1
137346,0
314855,0
420364,0
167442,0
203890,0
196632,1
347377,0
1672,1
256394,0
224977,0
41179,0
101797,0
312546,1
158395,0
320734,0
57656,1
214490,0
59117,0
87828,0
225227,1
138369,1
358457,1
180424,0
377891,1
321872,1
217666,1
146811,1
410198,0
56117,1
18081,1
224965,0
350318,1
242538,1
379736,0
183666,1
299268,1
259177,0
371062,0
336020,0
316649,1
307615,0
206561,1
27394,1
176400,0
54933,1
386970,0
262491,0
185583,0
225752,1
274981,1
366922,0
21492,0
316847,1
7831,0
242846,1
203310,0
189512,1
171139,0
250245,0
332452,1
302382,0
110277,1
22901,0
407949,0
94183,0
339888,1
386224,0
222605,0
238491,1
295386,0
247078,1
371761,1
187469,0
15789,0
322429,1
202824,1
198404,1
270617,1
267645,0
244513,1
7627,1
31244,0
111665,1
373417,0
223322,0
353863,0
316662,1
160513,1
20603,1
134259,0
91176,1
414565,1
121503,1
386335,1
25850,1
56364,0
198904,0
279086,1
37327,1
211433,1
326370,1
250190,1
359890,1
316127,0
259968,1
294296,1
83854,0
15418,1
414166,0
39217,0
204710,0
259560,0
114945,1
95904,0
97278,1
189595,1
176175,0
865,1
349007,1
204588,0
361705,0
312847,1
133860,1
301924,1
61810,0
50598,1
369358,1
95849,0
149022,0
47489,1
401561,0
284805,0
130460,0
59540,0
98840,0
81736,1
385661,0
151018,1
182732,1
388151,0
290991,1
420815,0
95723,1
313503,1
206612,1
122272,0
270272,1
11747,1
324151,0
293615,1
190095,1
310432,1
58073,1
363020,1
282837,1
401513,0
332793,1
383632,0
191322,0
341933,1
78634,1
388665,1
38636,1
204774,0
12635,1
398653,0
265544,1
308688,0
331690,0
380946,0
160242,0
214493,0
346712,1
191341,0
335718,1
98950,0
248330,1
9929,0
267357,0
359465,0
42472,0
273625,1
54216,0
141970,1
31838,0
319569,0
403561,1
155868,1
357335,0
332770,1
276899,1
189422,1
165996,0
20581,1
12478,1
161156,0
136356,1
406360,1
232766,0
391618,0
291925,1
186058,0
39196,0
76874,0
384740,0
24555,0
112582,1
416205,0
77588,1
348106,1
240758,1
32098,1
172191,1
191344,0
138249,0
382351,0
317010,1
238583,1
308517,1
204330,0
222003,1
210891,1
236734,1
284501,1
413214,1
69526,0
163880,1
175904,1
173198,0
46668,1
156906,0
302250,1
310716,1
158734,1
207962,0
282969,1
354548,0
160942,1
296269,0
33027,0
343154,1
100156,1
359853,1
127083,0
224404,1
260687,0
367559,1
249624,1
48152,0
306327,1
224095,0
84733,0
322762,0
392736,0
278888,0
348110,1
92097,0
183413,1
341316,0
416787,0
62550,1
137585,1
242060,0
2727,1
168650,1
374886,0
120928,1
306483,1
205525,0
302040,0
250301,0
190170,0
61121,0
138128,0
222555,1
280135,1
63750,0
118969,0
19651,0
238309,0
143250,1
139216,1
79586,0
48495,1
85706,0
350949,1
248990,1
113931,1
381807,0
269450,0
66433,1
300068,0
309600,1
324486,1
367191,1
186784,1
84790,0
367958,1
35775,0
145813,0
20232,1
319317,0
297490,1
183930,1
91947,1
365883,0
409538,1
140778,0
359906,1
248438,1
190088,1
50329,0
99885,1
329048,1
277557,0
48774,0
394249,1
418469,1
95494,0
187211,1
90503,0
191919,1
125609,1
280071,1
107365,1
43058,0
164964,0
78259,1
16102,1
203948,1
263982,1
263498,0
290861,0
230927,1
131221,1
2790,0
308777,0
211712,1
200483,1
55240,0
66174,1
34289,1
366565,1
230114,0
145936,0
73952,1
141257,0
115965,1
323765,0
320494,1
148326,1
69560,0
222983,0
35568,1
257272,0
325529,1
152871,1
211320,0
34480,1
216351,0
298628,0
233160,1
188368,0
369388,1
389027,1
107874,0
129019,1
394507,0
226171,1
393845,0
80167,1
100720,1
88477,1
187307,1
278391,0
106965,1
17854,1
390024,0
92128,0
57929,0
336521,1
79916,0
239388,0
120073,1
210441,0
391489,0
24987,1
153987,1
270271,1
324624,1
280980,1
63631,0
316014,0
209215,1
306063,1
260730,1
73368,1
5433,1
82499,0
203088,1
421321,1
341561,1
70582,0
92199,0
344219,1
382745,0
237378,0
393399,1
221191,0
187576,0
175434,0
284544,1
322614,0
193339,1
326025,1
380950,0
223219,0
296166,0
14403,0
118968,0
29393,0
238408,0
338399,1
86765,1
61666,0
370059,1
352779,0
148926,0
239774,1
175692,1
48088,0
79891,0
77364,1
410653,1
146810,1
297539,1
48090,0
320412,1
72486,0
182125,1
378221,1
398000,0
99445,0
154715,1
342808,0
372390,1
293474,1
25272,1
375038,1
31930,0
294538,1
47191,1
33194,1
323355,1
73057,0
210169,0
359316,0
221588,1
108903,1
16571,0
51730,0
179649,1
344745,0
233604,0
36599,1
251998,0
40402,0
75512,1
408475,0
155286,0
381274,1
266388,1
216939,1
168287,0
11398,1
320357,1
116185,1
239869,1
120766,1
271818,1
237658,0
193843,1
96384,0
58158,1
319973,1
252026,0
198465,1
5888,0
261198,1
390194,1
387906,0
331772,0
417527,1
331464,0
404875,0
375216,1
68741,1
56335,0
258850,0
303897,0
308671,0
288700,0
273312,1
94017,0
182061,0
106438,1
249092,0
377334,1
116286,1
341755,1
56365,0
162491,1
209362,1
39269,0
215924,0
212742,0
286130,0
392883,1
163703,0
37577,0
275302,0
173547,0
354933,0
325419,1
179290,1
227344,0
400782,1
64488,1
383132,1
32009,1
370817,1
246479,1
413192,1
50274,0
140469,0
355521,1
321313,1
416113,1
334634,1
167796,0
358943,1
197725,0
317737,1
209517,1
319087,0
121463,1
13887,1
410831,0
127588,1
147774,0
10358,0
156305,1
179609,1
183528,0
384698,0
26236,1
151066,1
217677,1
229265,0
384460,1
8568,1
245735,1
398307,0
286679,0
244037,0
44154,0
164482,1
320958,0
383596,1
53723,1
336910,0
248745,1
44485,1
315374,0
10245,0
203712,0
285879,1
183452,1
352504,1
150660,0
233905,1
115703,1
224849,0
324480,1
353679,1
312972,1
332665,1
20856,1
53348,0
241708,0
72717,1
337051,1
242332,1
33612,1
63776,0
264477,0
346040,1
278787,0
258797,0
65410,1
125348,1
275405,0
407866,0
204128,0
82264,1
125870,1
78674,0
290218,0
414815,1
339170,1
99679,1
252665,0
46677,1
146095,1
101975,1
25063,1
167363,1
245901,0
222133,0
150553,0
118,1
300043,0
203953,1
385567,0
212586,0
202866,1
302593,1
80441,1
404853,1
28770,1
132717,0
116871,1
34525,1
167922,0
365747,1
86557,1
166058,0
91039,1
182232,1
15506,1
147344,1
291746,0
323050,1
245508,1
135017,1
20599,1
200434,1
46688,1
14889,0
199864,0
174488,0
298382,0
135820,0
124770,0
91278,1
306253,1
334577,1
82150,1
169588,1
329437,1
292413,0
367195,1
417280,0
259064,0
128680,0
83410,0
237565,1
347437,0
84692,0
368585,0
123494,1
363400,0
418438,1
307905,1
6172,0
284737,0
312800,1
229883,1
87269,1
46857,0
52082,1
166429,1
203651,0
161311,0
47710,0
325858,0
72933,1
317579,1
260587,0
294847,1
234623,1
268875,0
126866,1
2714,1
280232,0
359544,1
348214,0
311320,1
275068,1
398230,1
346277,1
370654,1
228290,0
276670,1
282908,1
5480,1
60681,1
850,1
278926,0
285695,0
70386,1
384394,1
195703,0
146842,1
248503,1
224802,0
271311,0
149317,0
184501,1
72732,1
30470,0
344009,1
308283,0
88872,1
104534,0
88161,1
242083,0
228886,0
311939,1
337664,1
415012,0
278517,1
106974,1
6046,0
220572,0
251916,0
234977,1
89783,1
346504,0
395068,0
233421,1
321334,1
377332,1
256849,1
331852,0
291514,1
167785,1
326083,1
56118,1
200788,1
120786,1
141071,0
119862,0
378638,1
257593,0
151472,1
70240,0
72783,1
17461,1
17363,1
219203,1
10269,0
33629,1
364451,1
100345,0
28423,1
118112,1
120499,1
17907,1
161706,1
185790,1
375867,1
306815,0
184721,0
33323,1
198060,0
361956,1
26313,1
172614,1
336325,0
376811,0
162613,1
45784,1
316739,1
380571,1
167319,1
335963,0
57764,1
226401,0
349072,1
142045,1
230833,1
92619,1
62092,0
391755,0
40214,1
99644,1
75010,1
119754,0
178584,0
127903,0
70493,1
263655,1
168977,1
286062,0
379439,1
72366,1
333616,1
136512,0
89641,0
129210,1
396271,0
79506,0
186366,0
136591,1
271132,0
146186,0
34687,1
239037,1
30075,0
160198,1
136585,1
158455,1
173939,1
213041,1
110986,0
194798,0
106670,1
312442,0
169562,0
391038,0
389997,0
6133,0
321643,1
286827,1
336524,1
311225,1
286207,1
370587,1
229912,1
63426,1
37320,1
289589,0
33046,0
36453,0
59789,0
333707,1
203818,0
409003,1
113940,1
136805,0
